161.78,161.5,161.52,161.57,161.73,161.26,161.71,161.4,161.52,161.54,161.63,161.42,161.53,161.5,161.63,161.41,161.6,161.43,161.54,161.46,161.19,161.66,161.66,161.46,161.74,161.34,161.51,161.39,161.58,161.67,161.44,161.34,161.05,160.79,160.74,160.59,160.36,160.33,160.24,160.06,159.81,159.68,159.63,160.05,159.63,159.54,159.53,159.8,159.37,159.5,159.42,159.44,159.24,159.22,159.34,159.42,159.36,159.36,159.25,159.32,159.12,159.28,159.21,159.08,159.27,159.15,159.17,159.4,159.32,159.09,159.16,159.23,159.36,159.2,159.31,159.09,159.22,159.32,159.32,159.45,159.29,159.45,159.48,159.4,159.67,159.7,159.61,159.67,159.64,159.91,159.84,159.98,159.95,160.04,160.15,160.28,160.37,160.73,160.74,161.09,161.34,161.35,161.37,161.61,161.34,161.68,161.51,161.34,161.65,161.64,161.52,161.58,161.51,161.6,161.49,161.43,161.58,161.38,161.63,161.58,161.53,161.37,161.63,161.74,161.29,161.61,161.6,161.65,161.45,161.62,161.43,161.47,161.33
-50.646,-49.861,-49.472,-48.041,-49.938,-49.534,-51.37,-50.149,-51.011,-50.152,-51.762,-47.836,-49.812,-50.265,-51.261,-49.495,-49.366,-50.11,-50.464,-51.803,-51.732,-51.112,-50.747,-51.651,-49.648,-51.235,-50.537,-50.037,-49.254,-49.972,-49.972,-49.999,-50.687,-51.353,-50.173,-50.248,-48.433,-49.529,-51.909,-51.05,-50.824,-50.522,-50.848,-50.005,-50.529,-49.896,-51.205,-51.192,-51.387,-50.703,-50.971,-49.43,-49.453,-50.618,-49.845,-50.143,-50.614,-50.499,-50.698,-50.982,-49.856,-51.261,-51.009,-51.051,-50.216,-50.191,-52.145,-50.854,-52.457,-48.753,-48.198,-49.449,-49.213,-51.635,-49.913,-48.842,-50.404,-51.108,-50.416,-50.589,-50.73,-49.146,-49.811,-51.566,-49.064,-48.684,-48.598,-50.539,-51.037,-50.23,-51.429,-49.364,-49.716,-48.921,-50.298,-49.783,-50.031,-49.035,-49.832,-50.778,-48.755,-52.678,-51.964,-50.403,-50.68,-49.308,-51.592,-50.455,-48.966,-49.555,-48.085,-50.22,-52.037,-48.488,-51.161,-48.957,-49.906,-49.463,-51.115,-50.283,-50.357,-50.887,-51.487,-51.255,-49.673,-51.811,-52.348,-49.508,-49.156,-51.072,-51.118,-49.745,-50.171
